locus, samp_sizetot , SynSitestot , theta_syntot , S_Syntot ,  S_Syn_freq> , D_Syntot  , pi_Syntot  , pi_JC_Syntot  , Dxy_Syntot  , Dxy_JC_Syntot , SynSites_4-foldtot  , D_4-foldtot , D_JC_4-foldtot , TajD_Syntot  , Fu&LiD_Syntot ,, RepSitestot  , theta_reptot , S_Reptot  , S_Rep_freq> , D_Reptot  , pi_Reptot  , pi_JC_Reptot  , Dxy_Reptot  , Dxy_JC_Reptot  , TajD_Reptot  
Locus_620_Transcript,2,232.4444444,0.004302103,1,,3,0.004302103,0.004314489,0.015057361,0.015210565,155.1111111,0.006446991,0.00647486,,,,799.5555556,0,0,,2,0,0,0.00250139,0.00250557,
Locus_658_Transcript,2,621.5,0,0,,3,0,0,0.004827031,0.004842632,444,0,0,,,,1934.5,0,0,,2,0,0,0.001033859,0.001034572,
Locus_798_Transcript,2,843,0,0,,2,0,0,0.002372479,0.00237624,553.3333333,0.001807229,0.00180941,,,,2763,0.000361925,1,,0,0.000361925,0.000362013,0.000180963,0.000180985,
Locus_805_Transcript,2,650.8888889,0.004609082,3,,5,0.004609082,0.004623302,0.009986343,0.010053424,439.7777778,0.004547751,0.004561595,,,,2097.111111,0.001430539,3,,9,0.001430539,0.001431905,0.005006888,0.005023675,
Locus_851_Transcript,2,476.0555556,0,0,,2,0,0,0.00420119,0.004213001,323.3333333,0.003092784,0.003099178,,,,1485.944444,0,0,,1,0,0,0.000672973,0.000673275,
Locus_967_Transcript,2,715.6666667,0,0,,4,0,0,0.005589194,0.005610124,449,0.002227171,0.002230485,,,,2512.333333,0,0,,1,0,0,0.000398036,0.000398142,
Locus_1052_Transcrip,2,131.5,0,0,,0,0,0,0,0,89.33333333,0,0,,,,450.5,0.002219756,1,,2,0.002219756,0.002223047,0.00554939,0.005570022,
Locus_1214_Transcrip,2,73.72222222,0,0,,1,0,0,0.013564431,0.013688593,51,0.019607843,0.019868712,,,,253.2777778,0,0,,2,0,0,0.007896469,0.007938332,
Locus_1528_Transcrip,2,497.2777778,0,0,,27,0,0,0.054295609,0.056361272,315.4444444,0.050722085,0.052518716,,,,1611.722222,0,0,,9,0,0,0.005584089,0.005604981,
Locus_1638_Transcrip,2,386.1666667,0,0,,2,0,0,0.005179111,0.005197076,219,0.00456621,0.004580167,,,,1449.833333,0,0,,5,0,0,0.003448672,0.003456626,
Locus_1657_Transcrip,2,199.8333333,0,0,,1,0,0,0.00500417,0.005020939,133.6666667,0,0,,,,661.1666667,0,0,,0,0,0,0,0,
Locus_1698_Transcrip,2,281,0,0,,3,0,0,0.010676157,0.010752872,164,0.012195122,0.012295357,,,,1015,0,0,,3,0,0,0.002955665,0.002961504,
Locus_1734_Transcrip,2,107.1666667,0.00933126,1,,2,0.00933126,0.009389794,0.023328149,0.023698654,77.66666667,0.025751073,0.026203539,,,,351.8333333,0,0,,0,0,0,0,0,
Locus_1773_Transcrip,2,58.16666667,0,0,,0,0,0,0,0,37.33333333,0,0,,,,217.8333333,0,0,,0,0,0,0,0,
Locus_1873_Transcrip,2,293.6666667,0,0,,0,0,0,0,0,177.3333333,0,0,,,,1038.333333,0.002889246,3,,4,0.002889246,0.002894825,0.00529695,0.005315744,
Locus_2005_Transcrip,2,412.1666667,0.002426203,1,,8,0.002426203,0.002430136,0.020622725,0.020911564,234.4444444,0.021327014,0.021636116,,,,1480.833333,0,0,,4,0,0,0.002701182,0.002706058,
Locus_2014_Transcrip,2,257.5,0,0,,3,0,0,0.011650485,0.011741923,163.6666667,0.00610998,0.006135004,,,,885.5,0,0,,0,0,0,0,0,
Locus_2057_Transcrip,2,191.3333333,0,0,,3,0,0,0.015679443,0.01584566,115,0.017391304,0.017596115,,,,669.6666667,0,0,,1,0,0,0.00149328,0.001494769,
Locus_2068_Transcrip,2,259.7777778,0,0,,7,0,0,0.026946108,0.027442086,165.3333333,0.030241935,0.030868554,,,,898.2222222,0.003339931,3,,15,0.003339931,0.00334739,0.018369619,0.018598323,
Locus_2289_Transcrip,2,138.3333333,0.014457831,2,,2,0.014457831,0.014599001,0.021686747,0.022006469,97.33333333,0.010273973,0.010344992,,,,431.6666667,0,0,,1,0,0,0.002316602,0.002320187,
Locus_2300_Transcrip,2,114.1111111,0,0,,1,0,0,0.008763389,0.008814989,79.33333333,0.012605042,0.012712169,,,,392.8888889,0,0,,3,0,0,0.007635747,0.007674882,
Locus_2356_Transcrip,2,201.1111111,0,0,,3,0,0,0.014917127,0.015067471,132.2222222,0.01512605,0.015280664,,,,647.8888889,0,0,,0,0,0,0,0,
Locus_2496_Transcrip,2,36.5,0,0,,0,0,0,0,0,26.66666667,0,0,,,,107.5,0,0,,0,0,0,0,0,
Locus_2561_Transcrip,2,249.3333333,0.004010695,1,,9,0.004010695,0.004021457,0.038101604,0.039103506,167.3333333,0.029880478,0.030492004,,,,872.6666667,0,0,,1,0,0,0.001145913,0.001146789,
Locus_2597_Transcrip,2,121.1666667,0,0,,0,0,0,0,0,75.66666667,0,0,,,,427.8333333,0,0,,0,0,0,0,0,
Locus_2618_Transcrip,2,280.7777778,0,0,,5,0,0,0.017807677,0.018022493,184,0.027173913,0.027678418,,,,1015.222222,0,0,,3,0,0,0.002955018,0.002960855,
Locus_2769_Transcrip,2,310.2777778,0,0,,3,0,0,0.009668756,0.00973162,214.6666667,0.00931677,0.009375122,,,,1057.722222,0.001890856,2,,1,0.001890856,0.001893243,0.001890856,0.001893243,
Locus_2785_Transcrip,2,260.3888889,0,0,,2,0,0,0.007680819,0.00772042,189.6666667,0.005272408,0.005291027,,,,741.6111111,0,0,,1,0,0,0.001348416,0.001349629,
Locus_3111_Transcrip,2,65.66666667,0,0,,7,0,0,0.106598985,0.11497876,43,0.069767442,0.073228852,,,,213.3333333,0,0,,2,0,0,0.009375,0.009434087,
Locus_3170_Transcrip,2,1036.222222,0.001930088,2,,17,0.001930088,0.001932576,0.017370791,0.017575115,731.7777778,0.016398421,0.01658035,,,,3394.777778,0.00058914,2,,38,0.00058914,0.000589372,0.011488234,0.011577129,
Locus_3231_Transcrip,2,331.2222222,0,0,,1,0,0,0.003019121,0.003025214,197.3333333,0,0,,,,1189.777778,0.000840493,1,,1,0.000840493,0.000840964,0.00126074,0.0012618,
Locus_3286_Transcrip,2,987.3333333,0,0,,21,0,0,0.021269413,0.021576831,602.4444444,0.014939137,0.015089928,,,,3557.666667,0.000281083,1,,23,0.000281083,0.000281136,0.006605453,0.006634713,
Locus_3428_Transcrip,2,685.3333333,0,0,,5,0,0,0.00729572,0.007331437,447.5555556,0.004468719,0.004482085,,,,2251.666667,0,0,,7,0,0,0.003108808,0.003115269,
Locus_3699_Transcrip,2,320.3333333,0,0,,4,0,0,0.012486993,0.012592111,201.3333333,0.01986755,0.020135438,,,,1086.666667,0.000920245,1,,4,0.000920245,0.00092081,0.004141104,0.004152579,
Locus_3746_Transcrip,2,97.72222222,0.010233087,1,,2,0.010233087,0.010303539,0.025582717,0.026029217,58.33333333,0.017142857,0.017341813,,,,349.2777778,0,0,,1,0,0,0.002863051,0.002868529,
Locus_3786_Transcrip,2,1.333333333,0,0,,0,0,0,0,0,1,0,0,,,,4.666666667,0,0,,0,0,0,0,0,
Locus_3862_Transcrip,2,102.1666667,0,0,,1,0,0,0.009787928,0.009852358,59,0.016949153,0.017143604,,,,344.8333333,0,0,,0,0,0,0,0,
Locus_3892_Transcrip,2,222.7777778,0.017955112,4,,1,0.017955112,0.018173529,0.013466334,0.013588696,143.6666667,0.006960557,0.006993058,,,,779.2222222,0.002566662,2,,3,0.002566662,0.002571064,0.005133324,0.005150972,
Locus_3896_Transcrip,2,93.16666667,0.010733453,1,,0,0.010733453,0.010810998,0.005366726,0.00538602,59.66666667,0,0,,,,323.8333333,0,0,,1,0,0,0.003088008,0.003094383,
Locus_3900_Transcrip,2,85.5,0,0,,3,0,0,0.035087719,0.035935017,62.33333333,0.016042781,0.016216848,,,,289.5,0,0,,0,0,0,0,0,
Locus_3927_Transcrip,2,560.6666667,0.003567182,2,,6,0.003567182,0.003575692,0.012485137,0.012590224,342.8888889,0.00874919,0.008800622,,,,1959.333333,0,0,,5,0,0,0.002551888,0.00255624,
Locus_3940_Transcrip,2,128.6666667,0.007772021,1,,1,0.007772021,0.007812571,0.011658031,0.011749588,102,0.009803922,0.009868563,,,,375.3333333,0,0,,2,0,0,0.005328597,0.005347616,
Locus_4106_Transcrip,2,715.7777778,0.002794163,2,,8,0.002794163,0.002799381,0.012573735,0.012680327,466.8888889,0.008567349,0.008616658,,,,2287.222222,0,0,,3,0,0,0.001311635,0.001312783,
Locus_4117_Transcrip,2,119.1666667,0.016783217,2,,8,0.016783217,0.01697385,0.075524476,0.079603364,84.22222222,0.047493404,0.049063812,,,,369.8333333,0.002703921,1,,3,0.002703921,0.002708807,0.009463722,0.009523938,
Locus_4208_Transcrip,2,374.1666667,0,0,,6,0,0,0.016035635,0.016209546,257.2222222,0.015550756,0.015714237,,,,1209.833333,0,0,,3,0,0,0.00247968,0.002483789,
Locus_4222_Transcrip,2,79.77777778,0,0,,4,0,0,0.050139276,0.051893892,53.66666667,0.037267081,0.038224833,,,,274.2222222,0,0,,2,0,0,0.007293355,0.007329049,
Locus_4284_Transcrip,2,104.8888889,0,0,,3,0,0,0.028601695,0.029161341,72.55555556,0.027565084,0.028084404,,,,354.1111111,0,0,,2,0,0,0.005647945,0.005669318,
Locus_4326_Transcrip,2,263.3333333,0,0,,0,0,0,0,0,184.6666667,0,0,,,,855.6666667,0,0,,6,0,0,0.007012076,0.007045062,
Locus_4446_Transcrip,2,28.16666667,0,0,,0,0,0,0,0,17.33333333,0,0,,,,97.83333333,0,0,,1,0,0,0.010221465,0.010291757,
Locus_4664_Transcrip,2,300.0555556,0,0,,2,0,0,0.006665432,0.006695228,201.4444444,0.004964148,0.004980649,,,,968.9444444,0,0,,2,0,0,0.002064102,0.002066947,
Locus_4955_Transcrip,2,65.05555556,0.015371477,1,,1,0.015371477,0.015531185,0.023057216,0.023419075,43.66666667,0,0,,,,204.9444444,0,0,,2,0,0,0.009758742,0.009822787,
Locus_5151_Transcrip,2,159,0,0,,1,0,0,0.006289308,0.006315827,118,0.008474576,0.008522819,,,,516,0,0,,0,0,0,0,0,
Locus_5245_Transcrip,2,868.1666667,0,0,,1,0,0,0.001151853,0.001152738,568,0,0,,,,2917.833333,0,0,,4,0,0,0.00137088,0.001372135,
Locus_5256_Transcrip,2,102.5555556,0,0,,2,0,0,0.019501625,0.01975965,69.22222222,0.028892456,0.029463691,,,,386.4444444,0.002587694,1,,1,0.002587694,0.002592168,0.003881541,0.00389162,
Locus_5265_Transcrip,2,102.5,0,0,,0,0,0,0,0,64.33333333,0,0,,,,362.5,0,0,,0,0,0,0,0,
Locus_5273_Transcrip,2,27.16666667,0,0,,2,0,0,0.073619632,0.077488211,17.33333333,0.057692308,0.060032031,,,,92.83333333,0,0,,0,0,0,0,0,
Locus_5319_Transcrip,2,57.66666667,0,0,,0,0,0,0,0,39,0,0,,,,179.3333333,0,0,,0,0,0,0,0,
Locus_5333_Transcrip,2,1.666666667,0,0,,0,0,0,0,0,1,0,0,,,,7.333333333,0,0,,0,0,0,0,0,
Locus_5668_Transcrip,2,95,0,0,,1,0,0,0.010526316,0.010600883,66.66666667,0,0,,,,298,0,0,,1,0,0,0.003355705,0.003363234,
Locus_5998_Transcrip,2,235.1666667,0,0,,0,0,0,0,0,156,0,0,,,,769.8333333,0.003896947,3,,1,0.003896947,0.003907107,0.003247456,0.003254507,
Locus_6486_Transcrip,2,163.9444444,0.006099627,1,,0,0.006099627,0.006124566,0.003049814,0.003056031,104.2222222,0,0,,,,556.0555556,0,0,,0,0,0,0,0,
Locus_6596_Transcrip,2,110.6666667,0,0,,4,0,0,0.036144578,0.037044566,82.66666667,0.024193548,0.024592367,,,,330.3333333,0,0,,4,0,0,0.012108981,0.012207797,
Locus_6875_Transcrip,2,158.5,0,0,,0,0,0,0,0,97,0,0,,,,537.5,0,0,,0,0,0,0,0,
Locus_6906_Transcrip,2,125.1666667,0,0,,1,0,0,0.007989348,0.008032205,88,0,0,,,,396.8333333,0,0,,1,0,0,0.00251995,0.002524193,
Locus_6921_Transcrip,2,154.5,0,0,,5,0,0,0.03236246,0.033081437,107,0.018691589,0.018928449,,,,514.5,0.001943635,1,,1,0.001943635,0.001946157,0.002915452,0.002921133,
Locus_6944_Transcrip,2,243.7777778,0.004102097,1,,5,0.004102097,0.004113356,0.022561531,0.022907843,166.2222222,0.018048128,0.018268833,,,,794.2222222,0.001259093,1,,4,0.001259093,0.001260152,0.005665921,0.005687431,
Locus_7393_Transcrip,2,82.11111111,0,0,,3,0,0,0.036535859,0.037455772,51.77777778,0.038626609,0.039656814,,,,283.8888889,0,0,,1,0,0,0.003522505,0.003530803,
Locus_7577_Transcrip,2,188.8333333,0,0,,4,0,0,0.021182701,0.021487593,157,0.01910828,0.019355913,,,,516.1666667,0,0,,3,0,0,0.005812076,0.005834713,
Locus_7588_Transcrip,2,318.6111111,0,0,,2,0,0,0.006277245,0.006303662,200,0.005,0.005016741,,,,1097.388889,0,0,,7,0,0,0.006378778,0.006406059,
Locus_7656_Transcrip,2,320.8333333,0.003116883,1,,6,0.003116883,0.003123378,0.02025974,0.020538408,184.3333333,0,0,,,,1086.166667,0,0,,3,0,0,0.002762007,0.002767105,
Locus_7845_Transcrip,2,306,0.003267974,1,,1,0.003267974,0.003275114,0.004901961,0.00491805,199.3333333,0.005016722,0.005033576,,,,1026,0,0,,0,0,0,0,0,
Locus_7863_Transcrip,2,174.1111111,0.005743459,1,,2,0.005743459,0.005765563,0.014358647,0.014497874,118.5555556,0.008434864,0.008482654,,,,575.8888889,0,0,,0,0,0,0,0,
Locus_7979_Transcrip,2,307.8888889,0.00649585,2,,6,0.00649585,0.006524144,0.022735475,0.023087202,193.6666667,0.025817556,0.026272388,,,,1081.111111,0,0,,5,0,0,0.004624872,0.00463919,
Locus_8279_Transcrip,2,52.61111111,0,0,,1,0,0,0.019007392,0.019252394,41,0,0,,,,172.3888889,0,0,,1,0,0,0.005800838,0.005823387,
Locus_8318_Transcrip,2,139.9444444,0,0,,2,0,0,0.014291385,0.014429303,93.44444444,0.010701546,0.010778629,,,,460.0555556,0,0,,3,0,0,0.006520952,0.006549466,
Locus_8332_Transcrip,2,265.2222222,0.003770423,1,,5,0.003770423,0.003779932,0.020737327,0.021029415,177.6666667,0.005628518,0.005649744,,,,883.7777778,0.001131506,1,,6,0.001131506,0.001132361,0.00735479,0.00739109,
Locus_8416_Transcrip,2,462,0.002164502,1,,2,0.002164502,0.002167632,0.005411255,0.005430871,298,0.003355705,0.003363234,,,,1521,0.000657462,1,,3,0.000657462,0.000657751,0.002301118,0.002304655,
Locus_8520_Transcrip,2,146.1666667,0,0,,0,0,0,0,0,91.33333333,0,0,,,,510.8333333,0,0,,0,0,0,0,0,
Locus_8863_Transcrip,2,363.2777778,0.005505429,2,,3,0.005505429,0.005525735,0.011010858,0.011092484,234.2222222,0.008538899,0.00858788,,,,1202.722222,0.000831447,1,,1,0.000831447,0.000831908,0.001247171,0.001248209,
Locus_9404_Transcrip,2,153.2777778,0,0,,1,0,0,0.006524103,0.006552645,93.66666667,0,0,,,,515.7222222,0.001939028,1,,1,0.001939028,0.001941539,0.002908542,0.002914197,
Locus_9553_Transcrip,2,74.05555556,0,0,,2,0,0,0.027006752,0.027504992,51,0.039215686,0.040278134,,,,225.9444444,0.004425867,1,,7,0.004425867,0.004438977,0.033194,0.033950981,
Locus_9598_Transcrip,2,287.5555556,0,0,,6,0,0,0.020865533,0.021161278,178.6666667,0.016791045,0.016981858,,,,978.4444444,0.00102203,1,,7,0.00102203,0.001022727,0.007665228,0.007704668,
Locus_10016_Transcri,2,209.8333333,0,0,,0,0,0,0,0,143.6666667,0,0,,,,696.1666667,0,0,,0,0,0,0,0,
Locus_10051_Transcri,2,426.6666667,0.0046875,2,,5,0.0046875,0.00470221,0.0140625,0.014196007,292.7777778,0.010246679,0.01031732,,,,1373.333333,0,0,,8,0,0,0.005825243,0.005847983,
Locus_10146_Transcri,2,26,0,0,,0,0,0,0,0,18.66666667,0,0,,,,88,0,0,,2,0,0,0.022727273,0.023078744,
Locus_10211_Transcri,2,242.1111111,0.012391005,3,,10,0.012391005,0.012494505,0.047498853,0.049069629,177.4444444,0.045084534,0.046496487,,,,756.8888889,0,0,,1,0,0,0.001321198,0.001322363,
Locus_10286_Transcri,2,100.9444444,0,0,,1,0,0,0.009906439,0.009972446,73,0.01369863,0.013825276,,,,316.0555556,0,0,,3,0,0,0.009492002,0.009552579,
Locus_10451_Transcri,2,35.83333333,0,0,,0,0,0,0,0,20,0,0,,,,144.1666667,0,0,,1,0,0,0.006936416,0.006968691,
Locus_10675_Transcri,2,103.1111111,0.009698276,1,,1,0.009698276,0.009761526,0.014547414,0.01469035,66.33333333,0,0,,,,352.8888889,0,0,,4,0,0,0.011335013,0.011421541,
Locus_10691_Transcri,2,223.5555556,0,0,,11,0,0,0.049204771,0.050893107,159.8888889,0.03752606,0.038497403,,,,724.4444444,0,0,,6,0,0,0.008282209,0.008328278,
Locus_11238_Transcri,2,66.94444444,0,0,,2,0,0,0.029875519,0.030486839,39,0.025641026,0.026089587,,,,263.0555556,0,0,,4,0,0,0.015205913,0.015362176,
Locus_11392_Transcri,2,116.1111111,0,0,,0,0,0,0,0,77.33333333,0,0,,,,405.8888889,0,0,,2,0,0,0.004927457,0.004943715,
Locus_11574_Transcri,2,10.33333333,0,0,,0,0,0,0,0,4,0,0,,,,46.66666667,0,0,,0,0,0,0,0,
Locus_11662_Transcri,2,245.3888889,0.004075164,1,,5,0.004075164,0.004086276,0.022413403,0.022755135,157,0.012738854,0.01284828,,,,888.6111111,0.001125352,1,,4,0.001125352,0.001126197,0.005064083,0.005081256,
Locus_11708_Transcri,2,68.22222222,0,0,,0,0,0,0,0,48.66666667,0,0,,,,210.7777778,0,0,,1,0,0,0.004744333,0.004759403,
Locus_11998_Transcri,2,31.5,0,0,,0,0,0,0,0,16.33333333,0,0,,,,106.5,0,0,,0,0,0,0,0,
Locus_12091_Transcri,2,20.5,0,0,,1,0,0,0.048780488,0.05043917,13.33333333,0,0,,,,66.5,0,0,,2,0,0,0.030075188,0.030694821,
Locus_12390_Transcri,2,19.22222222,0,0,,1,0,0,0.052023121,0.053915422,11.33333333,0,0,,,,58.77777778,0,0,,1,0,0,0.017013233,0.017209168,
Locus_12455_Transcri,2,235.0555556,0,0,,4,0,0,0.017017254,0.017213282,170.5555556,0.017589577,0.017799121,,,,703.9444444,0,0,,1,0,0,0.001420567,0.001421914,
Locus_12528_Transcri,2,228.2222222,0.017526777,4,,2,0.017526777,0.017734816,0.017526777,0.017734816,149.5555556,0.006686478,0.006716463,,,,791.7777778,0.001262981,1,,2,0.001262981,0.001264045,0.003157452,0.003164117,
Locus_12708_Transcri,2,128.1111111,0.007805724,1,,7,0.007805724,0.007846628,0.058542931,0.060954106,74.22222222,0.026946108,0.027442086,,,,465.8888889,0,0,,3,0,0,0.006439304,0.006467106,
Locus_12948_Transcri,2,10.72222222,0,0,,0,0,0,0,0,8,0,0,,,,37.27777778,0,0,,1,0,0,0.026825633,0.027317132,
Locus_13097_Transcri,2,144.9444444,0.006899195,1,,2,0.006899195,0.006931124,0.017247988,0.017449411,85.88888889,0.01164295,0.011734268,,,,551.0555556,0,0,,4,0,0,0.007258796,0.007294151,
Locus_14082_Transcri,2,84,0,0,,0,0,0,0,0,49,0,0,,,,318,0,0,,0,0,0,0,0,
Locus_14472_Transcri,2,72.94444444,0,0,,4,0,0,0.054836253,0.056944336,46.77777778,0.021377672,0.021688258,,,,248.0555556,0,0,,5,0,0,0.020156775,0.020432592,
Locus_15521_Transcri,2,88.27777778,0,0,,1,0,0,0.011327879,0.011414298,60.66666667,0.016483516,0.016667353,,,,286.7222222,0,0,,4,0,0,0.013950785,0.014082166,
Locus_15548_Transcri,2,238.9444444,0,0,,2,0,0,0.008370146,0.008417203,164.1111111,0.006093433,0.006118321,,,,817.0555556,0,0,,6,0,0,0.007343442,0.007379629,
Locus_15792_Transcri,2,123.2777778,0,0,,5,0,0,0.04055881,0.041696702,76.44444444,0.039244186,0.040308207,,,,428.7222222,0,0,,0,0,0,0,0,
Locus_16052_Transcri,2,38,0,0,,0,0,0,0,0,30,0,0,,,,118,0.008474576,1,,0,0.008474576,0.008522819,0.004237288,0.004249303,
Locus_16316_Transcri,2,117.0555556,0,0,,2,0,0,0.017085904,0.01728353,79.55555556,0.025139665,0.025570659,,,,350.9444444,0,0,,1,0,0,0.002849454,0.002854881,
Locus_17296_Transcri,2,198.1111111,0,0,,5,0,0,0.025238362,0.025672786,140.5555556,0.014229249,0.014365962,,,,620.8888889,0,0,,5,0,0,0.008052971,0.008096516,
Locus_17755_Transcri,2,52.22222222,0,0,,1,0,0,0.019148936,0.019397633,29.88888889,0,0,,,,187.7777778,0,0,,3,0,0,0.015976331,0.016148949,
Locus_18454_Transcri,2,98.11111111,0,0,,1,0,0,0.010192525,0.010262418,70.77777778,0.014128728,0.014263504,,,,312.8888889,0,0,,0,0,0,0,0,
Locus_19047_Transcri,2,292.0555556,0,0,,0,0,0,0,0,197.6666667,0,0,,,,940.9444444,0.001062762,1,,1,0.001062762,0.001063516,0.001594143,0.00159584,
Locus_20150_Transcri,2,92.66666667,0,0,,2,0,0,0.021582734,0.021899366,67.33333333,0.014851485,0.0150005,,,,300.3333333,0,0,,2,0,0,0.006659267,0.006689008,
Locus_20524_Transcri,2,146.7777778,0.00681302,1,,6,0.00681302,0.006844154,0.044284633,0.04564591,84.22222222,0.011873351,0.011968339,,,,564.2222222,0,0,,0,0,0,0,0,
Locus_21798_Transcri,2,296.6666667,0,0,,0,0,0,0,0,204.3333333,0,0,,,,894.3333333,0.002236303,2,,0,0.002236303,0.002239643,0.001118151,0.001118986,
Locus_23295_Transcri,2,29,0,0,,0,0,0,0,0,21,0,0,,,,97,0,0,,0,0,0,0,0,
Locus_24285_Transcri,2,223.2222222,0,0,,1,0,0,0.004479841,0.004493274,148.8888889,0.006716418,0.006746672,,,,733.7777778,0,0,,2,0,0,0.002725621,0.002730586,
Locus_24502_Transcri,2,71.27777778,0,0,,1,0,0,0.014029618,0.014162498,37.88888889,0,0,,,,276.7222222,0,0,,4,0,0,0.014454929,0.014596041,
Locus_24605_Transcri,2,57.33333333,0,0,,2,0,0,0.034883721,0.035721037,36.22222222,0,0,,,,194.6666667,0,0,,2,0,0,0.010273973,0.010344992,
Locus_24674_Transcri,2,67.77777778,0,0,,1,0,0,0.014754098,0.014901152,39.88888889,0,0,,,,235.2222222,0,0,,1,0,0,0.004251299,0.004263394,
Locus_24862_Transcri,2,81.16666667,0,0,,0,0,0,0,0,49.33333333,0,0,,,,287.8333333,0,0,,0,0,0,0,0,
Locus_24900_Transcri,2,59,0.016949153,1,,2,0.016949153,0.017143604,0.042372881,0.04361694,37.33333333,0.026785714,0.027275733,,,,184,0.010869565,2,,2,0.010869565,0.0109491,0.016304348,0.01648418,
Locus_25945_Transcri,2,255.3333333,0.003916449,1,,3,0.003916449,0.003926711,0.013707572,0.013834384,172.3333333,0.011605416,0.011696143,,,,845.6666667,0,0,,1,0,0,0.001182499,0.001183432,
Locus_27239_Transcri,2,137.1111111,0,0,,2,0,0,0.01458671,0.014730424,77.66666667,0.012875536,0.012987338,,,,483.8888889,0,0,,3,0,0,0.00619977,0.006225537,
Locus_27321_Transcri,2,70.16666667,0,0,,0,0,0,0,0,36.66666667,0,0,,,,256.8333333,0.003893576,1,,3,0.003893576,0.003903717,0.013627515,0.013752841,
Locus_29304_Transcri,2,2.5,0,0,,0,0,0,0,0,0,0,0,,,,18.5,0,0,,0,0,0,0,0,
Locus_29387_Transcri,2,56,0,0,,3,0,0,0.053571429,0.055580979,37.33333333,0.026785714,0.027275733,,,,178,0,0,,2,0,0,0.011235955,0.01132097,
Locus_32067_Transcri,2,43.66666667,0.022900763,1,,2,0.022900763,0.023257678,0.057251908,0.059555083,33,0.03030303,0.030932219,,,,130.3333333,0,0,,1,0,0,0.007672634,0.00771215,
Locus_268_Transcript,2,284.5555556,0,0,,4,0,0,0.014057009,0.014190411,174.1111111,0.011486918,0.011575792,,,,1002.444444,0,0,,4,0,0,0.003990246,0.004000899,
Locus_309_Transcript,2,347.7777778,0.008626198,3,,6,0.008626198,0.008676189,0.021565495,0.021881617,220.1111111,0.00908632,0.009141809,,,,1236.222222,0.00404458,5,,10,0.00404458,0.004055525,0.010111451,0.010180231,
Locus_376_Transcript,2,183.0555556,0,0,,6,0,0,0.032776935,0.033514729,119.2222222,0.033550792,0.034324388,,,,638.9444444,0,0,,8,0,0,0.01252065,0.012626339,
Locus_3648_Transcrip,2,133.1111111,0,0,,0,0,0,0,0,95,0,0,,,,430.8888889,0.002320784,1,,2,0.002320784,0.002324382,0.00580196,0.005824518,
Locus_4264_Transcrip,2,95.05555556,0.010520164,1,,4,0.010520164,0.010594644,0.047340736,0.048900841,59.66666667,0,0,,,,327.9444444,0,0,,2,0,0,0.006098594,0.006123524,
Locus_4279_Transcrip,2,597.2777778,0.001674263,1,,1,0.001674263,0.001676134,0.002511394,0.002515608,376.3333333,0,0,,,,2009.722222,0.000497581,1,,5,0.000497581,0.000497746,0.002736697,0.002741702,
