locus, samp_sizetot , SynSitestot , theta_syntot , S_Syntot ,  S_Syn_freq> , D_Syntot  , pi_Syntot  , pi_JC_Syntot  , Dxy_Syntot  , Dxy_JC_Syntot , SynSites_4-foldtot  , D_4-foldtot , D_JC_4-foldtot , TajD_Syntot  , Fu&LiD_Syntot ,, RepSitestot  , theta_reptot , S_Reptot  , S_Rep_freq> , D_Reptot  , pi_Reptot  , pi_JC_Reptot  , Dxy_Reptot  , Dxy_JC_Reptot  , TajD_Reptot  
Locus_4284_Transcrip,4,105.0666667,0.005191509,1,0.545454545,2,0.006345178,0.006372171,0.023794416,0.024180044,72.86666667,0.013723696,0.013850809,1.632993162,,,353.9333333,0,0,,2,0,0,0.005650782,0.005672177,
Locus_4326_Transcrip,4,263.2666667,0,0,0,0,0,0,0,0,184.6666667,0,0,,,,855.7333333,0,0,,6,0,0,0.00701153,0.00704451,
Locus_4446_Transcrip,4,28.16666667,0,0,0,0,0,0,0,0,17.33333333,0,0,,,,97.83333333,0,0,,1,0,0,0.010221465,0.010291757,
Locus_4664_Transcrip,4,299.9666667,0,0,0,2,0,0,0.006667407,0.006697221,201.2666667,0.004968533,0.004985063,,,,969.0333333,0,0,,2,0,0,0.002063912,0.002066758,
Locus_4955_Transcrip,4,64.83333333,0.008413181,1,0.545454545,1,0.007712082,0.007752007,0.019280206,0.019532354,43.4,0,0,-0.612372436,,,205.1666667,0,0,,2,0,0,0.009748172,0.009812078,
Locus_5151_Transcrip,4,159,0,0,0,1,0,0,0.006289308,0.006315827,118,0.008474576,0.008522819,,,,516,0,0,,0,0,0,0,0,
Locus_5245_Transcrip,4,868.3,0.000628187,1,0.545454545,1,0.000575838,0.000576059,0.001439595,0.001440978,568.1333333,0,0,-0.612372436,,,2917.7,0,0,,4,0,0,0.001370943,0.001372197,
Locus_5256_Transcrip,4,102.6,0,0,0,2,0,0,0.019493177,0.019750977,69.4,0.028818444,0.029386717,,,,386.4,0.001411632,1,,1,0.001293996,0.001295113,0.00323499,0.003241987,-0.612372436
Locus_5265_Transcrip,4,102.5,0.005321508,1,0.545454545,0,0.004878049,0.004893981,0.002439024,0.002442999,64.33333333,0,0,-0.612372436,,,362.5,0,0,,0,0,0,0,0,
Locus_5273_Transcrip,4,27.16666667,0,0,0,2,0,0,0.073619632,0.077488211,17.33333333,0.057692308,0.060032031,,,,92.83333333,0,0,,0,0,0,0,0,
Locus_5319_Transcrip,4,57.66666667,0,0,0,0,0,0,0,0,39,0,0,,,,179.3333333,0,0,,0,0,0,0,0,
Locus_5333_Transcrip,4,1.666666667,0,0,0,0,0,0,0,0,1,0,0,,,,7.333333333,0,0,,0,0,0,0,0,
Locus_5668_Transcrip,4,95,0,0,0,1,0,0,0.010526316,0.010600883,66.66666667,0,0,,,,298,0,0,,1,0,0,0.003355705,0.003363234,
Locus_5998_Transcrip,4,235.1666667,0,0,0,0,0,0,0,0,156,0,0,,,,769.8333333,0,0,,1,0,0,0.001298982,0.001300109,
Locus_6486_Transcrip,4,163.6333333,0,0,0,1,0,0,0.006111224,0.006136258,103.6,0.00965251,0.009715162,,,,556.3666667,0.000980387,1,,0,0.000898688,0.000899227,0.000449344,0.000449479,-0.612372436
Locus_6596_Transcrip,4,110.7333333,0,0,0,3,0,0,0.027092113,0.027593547,82.8,0.012077295,0.012175592,,,,330.2666667,0,0,,4,0,0,0.012111425,0.012210282,
Locus_6875_Transcrip,4,158.5,0,0,0,0,0,0,0,0,97,0,0,,,,537.5,0,0,,0,0,0,0,0,
Locus_6906_Transcrip,4,125.1666667,0,0,0,1,0,0,0.007989348,0.008032205,88,0,0,,,,396.8333333,0,0,,1,0,0,0.00251995,0.002524193,
Locus_6921_Transcrip,4,154.4333333,0,0,0,5,0,0,0.03237643,0.033096038,107.1333333,0.018668326,0.018904593,,,,514.5666667,0.001060027,1,,1,0.000971691,0.000972321,0.002429228,0.002433171,-0.612372436
Locus_6944_Transcrip,4,244.0666667,0,0,0,5,0,0,0.020486206,0.020771197,166.5333333,0.018014412,0.018234285,,,,793.9333333,0.002061084,3,,4,0.001889327,0.001891711,0.00598287,0.006006861,-0.754451078
Locus_7393_Transcrip,4,82.06666667,0.006646481,1,0.545454545,3,0.006092608,0.006117489,0.03960195,0.040685819,51.73333333,0.038659794,0.039691801,-0.612372436,,,283.9333333,0,0,,1,0,0,0.003521954,0.003530249,
Locus_7577_Transcrip,4,188.7,0.002890591,1,0.545454545,4,0.002649709,0.0026544,0.022522523,0.022867625,156.9333333,0.019116398,0.019364243,-0.612372436,,,516.3,0.001056468,1,,3,0.000968429,0.000969055,0.00629479,0.006321355,-0.612372436
Locus_7588_Transcrip,4,318.7666667,0.003422281,2,1.090909091,1,0.003137091,0.00314367,0.004705636,0.00472046,200.1333333,0.004996669,0.005013388,-0.709896168,,,1097.233333,0.000994236,2,,6,0.000911383,0.000911937,0.006379682,0.006406971,-0.709896168
Locus_7656_Transcrip,4,320.7666667,0,0,0,6,0,0,0.018705185,0.018942394,184.2,0,0,,,,1086.233333,0,0,,3,0,0,0.002761838,0.002766935,
Locus_7845_Transcrip,4,306,0.001782531,1,0.545454545,1,0.002178649,0.00218182,0.004901961,0.00491805,199.3333333,0.005016722,0.005033576,1.632993162,,,1026,0,0,,0,0,0,0,0,
Locus_7863_Transcrip,4,174.2,0,0,0,2,0,0,0.011481056,0.01156984,118.7333333,0.008422235,0.008469881,,,,575.8,0,0,,0,0,0,0,0,
Locus_7979_Transcrip,4,307.9333333,0.003542679,2,1.090909091,6,0.003247456,0.003254507,0.021108465,0.021411204,193.6666667,0.025817556,0.026272388,-0.709896168,,,1081.066667,0,0,,5,0,0,0.004625062,0.004639381,
Locus_8279_Transcrip,4,52.7,0,0,0,1,0,0,0.018975332,0.019219501,41.13333333,0,0,,,,172.3,0,0,,1,0,0,0.005803831,0.005826403,
Locus_8318_Transcrip,4,139.9666667,0.007794064,2,1.090909091,2,0.007144558,0.007178806,0.017861396,0.01807752,93.6,0.010683761,0.010760586,-0.709896168,,,460.0333333,0.00237137,2,,2,0.002173756,0.002176912,0.005434389,0.005454173,-0.709896168
Locus_8332_Transcrip,4,265.0666667,0.002057801,1,0.545454545,5,0.001886318,0.001888694,0.019806338,0.020072563,177.4666667,0.005634861,0.005656135,-0.612372436,,,883.9333333,0,0,,6,0,0,0.006787842,0.006818745,
Locus_8416_Transcrip,4,462.0666667,0,0,0,2,0,0,0.00432838,0.004340918,298.0666667,0.003354954,0.00336248,,,,1520.933333,0.001075894,3,,3,0.000986237,0.000986886,0.002794337,0.002799555,-0.754451078
Locus_8520_Transcrip,4,146.1666667,0,0,0,0,0,0,0,0,91.33333333,0,0,,,,510.8333333,0,0,,0,0,0,0,0,
Locus_8863_Transcrip,4,363.3666667,0.001501113,1,0.545454545,4,0.001834694,0.001836942,0.012384185,0.01248757,234.2666667,0.012805919,0.012916508,1.632993162,,,1202.633333,0.00045355,1,,1,0.000554339,0.000554544,0.001247263,0.001248301,1.632993162
Locus_9404_Transcrip,4,153.1666667,0,0,0,1,0,0,0.006528836,0.006557419,93.33333333,0,0,,,,515.8333333,0,0,,1,0,0,0.001938611,0.00194112,
Locus_9553_Transcrip,4,74.1,0,0,0,2,0,0,0.026990553,0.027488189,50.86666667,0.03931848,0.040386607,,,,225.9,0,0,,7,0,0,0.030987162,0.031645496,
Locus_9598_Transcrip,4,287.6666667,0,0,0,6,0,0,0.020857474,0.021152988,178.6666667,0.016791045,0.016981858,,,,978.3333333,0.001115069,2,,7,0.001022147,0.001022844,0.008177172,0.008222076,-0.709896168
Locus_10016_Transcri,4,209.8333333,0,0,0,0,0,0,0,0,143.6666667,0,0,,,,696.1666667,0,0,,0,0,0,0,0,
Locus_10051_Transcri,4,426.8,0.002556019,2,1.090909091,5,0.002343018,0.002346685,0.014058107,0.01419153,293.1333333,0.010234251,0.010304719,-0.709896168,,,1373.2,0,0,,8,0,0,0.005825808,0.005848553,
Locus_10146_Transcri,4,26,0,0,0,0,0,0,0,0,18.66666667,0,0,,,,88,0,0,,2,0,0,0.022727273,0.023078744,
Locus_10211_Transcri,4,242.0666667,0.009013295,4,2.181818182,10,0.010327733,0.010399501,0.048540347,0.050182368,177.4,0.045095829,0.046508505,1.365215239,,,756.9333333,0,0,,1,0,0,0.00132112,0.001322285,
Locus_10286_Transcri,4,100.9,0.005405892,1,0.545454545,1,0.004955401,0.004971845,0.012388503,0.012491961,73,0.01369863,0.013825276,-0.612372436,,,316.1,0.001725576,1,,3,0.001581778,0.001583448,0.010281556,0.010352681,-0.612372436
Locus_10451_Transcri,4,35.9,0,0,0,0,0,0,0,0,20,0,0,,,,144.1,0,0,,1,0,0,0.006939625,0.00697193,
Locus_10675_Transcri,4,103.0666667,0,0,0,1,0,0,0.009702458,0.009765763,66.33333333,0,0,,,,352.9333333,0,0,,4,0,0,0.011333585,0.011420091,
Locus_10691_Transcri,4,223.7333333,0,0,0,11,0,0,0.049165673,0.050851265,160.0666667,0.037484382,0.03845353,,,,724.2666667,0,0,,6,0,0,0.008284242,0.008330334,
Locus_11238_Transcri,4,67.16666667,0,0,0,2,0,0,0.029776675,0.030383902,39.4,0.025380711,0.025820106,,,,262.8333333,0,0,,4,0,0,0.01521877,0.015375298,
Locus_11392_Transcri,4,115.9333333,0,0,0,0,0,0,0,0,77.06666667,0,0,,,,406.0666667,0.001343264,1,,2,0.001231325,0.001232337,0.005540962,0.005561532,-0.612372436
Locus_11574_Transcri,4,10.33333333,0,0,0,0,0,0,0,0,4,0,0,,,,46.66666667,0,0,,0,0,0,0,0,
Locus_11662_Transcri,4,245.1666667,0,0,0,5,0,0,0.02039429,0.020676706,156.8,0.012755102,0.012864809,,,,888.8333333,0,0,,4,0,0,0.004500281,0.004513837,
Locus_11708_Transcri,4,68.26666667,0,0,0,0,0,0,0,0,48.8,0,0,,,,210.7333333,0,0,,1,0,0,0.004745334,0.00476041,
Locus_11998_Transcri,4,31.5,0,0,0,0,0,0,0,0,16.33333333,0,0,,,,106.5,0,0,,0,0,0,0,0,
Locus_12091_Transcri,4,20.5,0,0,0,1,0,0,0.048780488,0.05043917,13.33333333,0,0,,,,66.5,0,0,,2,0,0,0.030075188,0.030694821,
Locus_12390_Transcri,4,19.26666667,0,0,0,1,0,0,0.051903114,0.053786481,11.33333333,0,0,,,,58.73333333,0,0,,1,0,0,0.017026107,0.017222341,
Locus_12455_Transcri,4,235.1,0,0,0,4,0,0,0.017014037,0.017209991,170.8666667,0.01755755,0.017766326,,,,703.9,0.000774903,1,,1,0.000947104,0.000947703,0.002130985,0.002134018,1.632993162
Locus_12528_Transcri,4,228.0666667,0.002391645,1,0.545454545,5,0.002192341,0.002195552,0.023019585,0.023380252,149.3333333,0.020089286,0.020363242,-0.612372436,,,791.9333333,0,0,,3,0,0,0.003788198,0.003797797,
Locus_12708_Transcri,4,128.2,0,0,0,7,0,0,0.054602184,0.056691846,74.26666667,0.026929982,0.027425359,,,,465.8,0,0,,3,0,0,0.006440532,0.006468345,
Locus_12948_Transcri,4,10.63333333,0,0,0,0,0,0,0,0,8,0,0,,,,37.36666667,0,0,,1,0,0,0.02676182,0.027250954,
Locus_13097_Transcri,4,144.9,0.003764352,1,0.545454545,2,0.003450656,0.003458618,0.01552795,0.015690949,85.8,0.011655012,0.01174652,-0.612372436,,,551.1,0,0,,4,0,0,0.007258211,0.00729356,
Locus_14082_Transcri,4,84,0,0,0,0,0,0,0,0,49,0,0,,,,318,0,0,,0,0,0,0,0,
Locus_14472_Transcri,4,73.5,0,0,0,4,0,0,0.054421769,0.05649729,47.66666667,0.020979021,0.021278023,,,,247.5,0.002203857,1,,4,0.002020202,0.002022928,0.017171717,0.017371349,-0.612372436
Locus_15521_Transcri,4,88.5,0,0,0,1,0,0,0.011299435,0.011385418,61.06666667,0.016375546,0.016556964,,,,286.5,0.005711566,3,,3,0.006399069,0.006426524,0.014834206,0.014982872,1.089762668
Locus_15548_Transcri,4,238.7666667,0,0,0,2,0,0,0.008376379,0.008423506,164.0666667,0.006095083,0.006119985,,,,817.2333333,0.00066744,1,,6,0.00061182,0.00061207,0.007647755,0.007687014,-0.612372436
Locus_15792_Transcri,4,123.2333333,0,0,0,5,0,0,0.040573438,0.041712166,76.4,0.039267016,0.040332298,,,,428.7666667,0,0,,0,0,0,0,0,
Locus_16052_Transcri,4,38,0,0,0,0,0,0,0,0,30,0,0,,,,118,0.004622496,1,,0,0.004237288,0.004249303,0.002118644,0.002121642,-0.612372436
Locus_16316_Transcri,4,117.1,0,0,0,2,0,0,0.017079419,0.017276894,79.6,0.025125628,0.025556135,,,,350.9,0,0,,1,0,0,0.002849815,0.002855243,
Locus_17296_Transcri,4,198.2,0,0,0,5,0,0,0.025227043,0.025661073,140.7333333,0.014211274,0.01434764,,,,620.8,0,0,,5,0,0,0.008054124,0.008097682,
Locus_17755_Transcri,4,52.26666667,0,0,0,1,0,0,0.019132653,0.019380923,29.93333333,0,0,,,,187.7333333,0,0,,3,0,0,0.015980114,0.016152814,
Locus_18454_Transcri,4,98.06666667,0.005562079,1,0.545454545,1,0.005098572,0.005115982,0.017845003,0.018060728,70.73333333,0.014137606,0.014272552,-0.612372436,,,312.9333333,0,0,,0,0,0,0,0,
Locus_19047_Transcri,4,292.2333333,0.003733007,2,1.090909091,0,0.003421923,0.003429753,0.001710962,0.001712916,197.6666667,0,0,-0.709896168,,,940.7666667,0.001159596,2,,0,0.001240123,0.00124115,0.000797222,0.000797646,0.59158014
Locus_20150_Transcri,4,92.66666667,0,0,0,2,0,0,0.021582734,0.021899366,67.33333333,0.014851485,0.0150005,,,,300.3333333,0.001816164,1,,1,0.001664817,0.001666667,0.004162042,0.004173633,-0.612372436
Locus_20524_Transcri,4,146.8666667,0,0,0,6,0,0,0.040853382,0.042008179,84.4,0.011848341,0.011942928,,,,564.1333333,0,0,,0,0,0,0,0,
Locus_21798_Transcri,4,296.5333333,0,0,0,0,0,0,0,0,204.1333333,0,0,,,,894.4666667,0.001829429,3,,0,0.002049639,0.002052444,0.001397481,0.001398784,1.089762668
Locus_23295_Transcri,4,29,0,0,0,0,0,0,0,0,21,0,0,,,,97,0,0,,0,0,0,0,0,
Locus_24285_Transcri,4,223.2666667,0.002443063,1,0.545454545,1,0.002239474,0.002242825,0.005598686,0.005619688,148.9333333,0.006714414,0.00674465,-0.612372436,,,733.7333333,0,0,,2,0,0,0.002725786,0.002730751,
Locus_24502_Transcri,4,71.5,0,0,0,1,0,0,0.013986014,0.014118064,38.06666667,0,0,,,,276.5,0.001972711,1,,3,0.001808318,0.001810502,0.013562387,0.013686511,-0.612372436
Locus_24605_Transcri,4,57.46666667,0.009491668,1,0.545454545,2,0.011600928,0.011691585,0.04350348,0.044816198,36.26666667,0,0,1.632993162,,,194.5333333,0,0,,2,0,0,0.010281014,0.010352131,
Locus_24674_Transcri,4,67.86666667,0,0,0,1,0,0,0.014734774,0.014881441,40.06666667,0,0,,,,235.1333333,0,0,,1,0,0,0.004252906,0.00426501,
Locus_24862_Transcri,4,81.16666667,0,0,0,0,0,0,0,0,49.33333333,0,0,,,,287.8333333,0,0,,0,0,0,0,0,
