 locus , samp_sizetot , SynSitestot , theta_syntot , S_Syntot ,  S_Syn_freq> , D_Syntot  , pi_Syntot  , pi_JC_Syntot  , Dxy_Syntot  , Dxy_JC_Syntot , SynSites_4-foldtot  , D_4-foldtot , D_JC_4-foldtot , TajD_Syntot  , Fu&LiD_Syntot ,, RepSitestot  , theta_reptot , S_Reptot  , S_Rep_freq> , D_Reptot  , pi_Reptot  , pi_JC_Reptot  , Dxy_Reptot  , Dxy_JC_Reptot  , TajD_Reptot  
Locus_37_Transcript_,12,62,0,0,0,0,0,0,0,0,43.33333333,0,0,,,,196,0,0,,0,0,0,0,0,
Locus_39_Transcript_,12,342.5512821,0.021267076,22,7.28506409,0,0.019948351,0.020218442,0.011433811,0.011521862,221.1794872,0,0,-0.274119496,,,1193.448718,0.001664785,6,,0,0.001333035,0.001334221,0.000768082,0.000768476,-0.759980987
Locus_40_Transcript_,12,74.66666667,0.013304703,3,0.99341783,0,0.010957792,0.011038629,0.011160714,0.011244588,53.74358974,0,0,-0.578636747,,,264.3333333,0.005010935,4,,0,0.005674653,0.00569623,0.004098361,0.004109599,0.465845469
Locus_41_Transcript_,12,393.4102564,0.007575434,9,2.980253491,0,0.006393203,0.006420607,0.008896565,0.008949752,264.5384615,0,0,-0.63346063,,,1352.589744,0.002203368,9,,0,0.001982728,0.001985354,0.002772459,0.002777596,-0.406463591
Locus_44_Transcript_,12,317.8076923,0.005209743,5,1.655696384,0,0.003909359,0.003919583,0.004195409,0.004207188,203.4615385,0,0,-0.92012276,,,984.1923077,0.000672916,2,,0,0.000708164,0.000708499,0.000677374,0.00067768,0.153065436
Locus_48_Transcript_,12,408.6410256,0.003241371,4,1.324557107,0,0.003485314,0.003493438,0.003670703,0.003679716,276.2820513,0,0,0.264689852,,,1391.358974,0.00237997,10,,0,0.001818584,0.001820792,0.001018189,0.001018881,-0.970420196
Locus_49_Transcript_,12,774.474359,0.003420532,8,2.649114214,0,0.002778033,0.00278319,0.001721598,0.001723577,505.7948718,0,0,-0.750087398,,,2504.525641,0.001189947,9,,0,0.001488215,0.001489694,0.001330924,0.001332106,1.017426931
Locus_50_Transcript_,12,927.0384615,0.092515118,259,85.76507269,0,0.146180722,0.162598696,0.131961443,0.145141771,620.025641,0,0,2.730384626,,,2990.961538,0.017381991,157,,0,0.026215346,0.026684473,0.023598877,0.023978125,2.382445334
Locus_53_Transcript_,12,208.2179487,0.007951747,5,1.655696384,0,0.007713363,0.007753301,0.008804877,0.008856969,145.0769231,0,0,-0.110510737,,,655.7820513,0.003534673,7,,0,0.003858451,0.00386841,0.003176868,0.003183616,0.358460663
Locus_54_Transcript_,12,532.7179487,0.007459241,12,3.973671322,0,0.005119544,0.005137097,0.002815749,0.002821048,376.8717949,0,0,-1.317674146,,,1648.282051,0.002008996,10,,0,0.001158231,0.001159126,0.000606692,0.000606938,-1.742209607
Locus_55_Transcript_,12,165.5384615,0.02400452,12,3.973671322,0,0.019312549,0.019565552,0.015605638,0.015770283,105.3333333,0,0,-0.821117461,,,548.4615385,0.001207521,2,,0,0.001298398,0.001299523,0.001063581,0.001064336,0.219917464
Locus_59_Transcript_,12,242.9230769,0.01499459,11,3.642532045,0,0.012910933,0.013023353,0.010634368,0.010710481,171.1282051,0,0,-0.578180354,,,765.0769231,0.003029728,7,,0,0.001703136,0.001705073,0.000871372,0.000871879,-1.713469572
Locus_60_Transcript_,12,519.3076923,0.001275311,2,0.662278554,0,0.001342113,0.001343315,0.00128376,0.00128486,314.6666667,0,0,0.153065436,,,1775.692308,0.000372969,2,,0,0.00018772,0.000187744,9.39E-05,9.39E-05,-1.451383229
Locus_61_Transcript_,12,78.42307692,0.325130374,77,25.49772431,0,0.48107361,0.769226631,0.418669282,0.612717137,52.79487179,0,0,2.225213431,,,257.5769231,0.005142375,4,,0,0.006999968,0.007032839,0.006147031,0.00617236,1.270467938
Locus_62_Transcript_,12,126.2307692,0.01049314,4,1.324557107,0,0.010082544,0.010150929,0.006601666,0.006630892,86.61538462,0,0,-0.137621383,,,395.7692308,0.002510094,3,,0,0.002565009,0.002569405,0.001895044,0.001897442,0.071765549
Locus_64_Transcript_,12,189.7692308,0.001744958,1,0.331139277,0,0.00087826,0.000878774,0.00043913,0.000439258,126.974359,0,0,-1.140533405,,,629.2307692,0.002631302,5,,0,0.002359784,0.002363504,0.002118989,0.002121988,-0.380381411
Locus_65_Transcript_,12,650.5128205,0.015780346,31,10.26531758,0,0.017794819,0.018009322,0.012554198,0.012660457,442.8717949,0,0,0.57519962,,,2088.487179,0.003329647,21,,0,0.003997384,0.004008075,0.003471412,0.003479471,0.883837405
Locus_69_Transcript_,12,532.0512821,0.004356676,7,2.317974938,0,0.004670318,0.00468492,0.003759036,0.003768488,366.5897436,0,0,0.281722506,,,1666.948718,0.0003973,2,,0,0.000418111,0.000418228,0.000399932,0.000400039,0.153065436
Locus_70_Transcript_,12,250.1153846,0.007943676,6,1.986835661,0,0.004967404,0.004983927,0.002665436,0.002670184,154.6153846,0,0,-1.428897598,,,913.8846154,0.003261083,9,,0,0.002586362,0.002590832,0.002006088,0.002008776,-0.839821576
Locus_71_Transcript_,12,52,0,0,0,0,0,0,0,0,29.33333333,0,0,,,,212,0,0,,0,0,0,0,0,
Locus_73_Transcript_,12,707.5,0.000468041,1,0.331139277,0,0.000235571,0.000235608,0.000117786,0.000117795,440,0,0,-1.140533405,,,2427.5,0,0,,0,0,0,0,0,
Locus_75_Transcript_,12,215.8846154,0.033745175,22,7.28506409,0,0.043303154,0.044603567,0.049795118,0.05152517,142.8205128,0,0,1.252126074,,,705.1153846,0.021602715,46,,0,0.032167527,0.032877742,0.028245968,0.028791601,2.238521695
Locus_77_Transcript_,12,595.6794872,0.008894428,16,5.298228429,0,0.01096278,0.011043691,0.009093257,0.009148832,371.3333333,0,0,1.00404167,,,2074.320513,0.009737886,61,,0,0.012044835,0.012142602,0.010324666,0.010396391,1.093297932
Locus_78_Transcript_,12,153.8333333,0,0,0,0,0,0,0,0,111,0,0,,,,479.1666667,0,0,,0,0,0,0,0,
Locus_79_Transcript_,12,147.1538462,0.054007033,24,7.947342643,0,0.07423688,0.078172955,0.061726782,0.064415496,92.53846154,0,0,1.664870697,,,497.8461538,0.001330288,2,,0,0.002160823,0.002163942,0.00217604,0.002179203,1.824366129
Locus_80_Transcript_,12,64.03846154,0.010341887,2,0.662278554,0,0.01017381,0.010243445,0.011711712,0.011804118,41.28205128,0,0,-0.047490647,,,199.9615385,0.001656015,1,,0,0.000833494,0.000833957,0.000416747,0.000416863,-1.140533405
Locus_82_Transcript_,12,214.5769231,0.012345755,8,2.649114214,0,0.011650833,0.011742276,0.012039195,0.012136869,135.8205128,0,0,-0.224776736,,,757.4230769,0.000437192,1,,0,0.000540109,0.000540303,0.0009902,0.000990854,0.540554689
Locus_85_Transcript_,12,271.5512821,0.149990568,123,40.73013105,0,0.243605976,0.294568603,0.221566498,0.262617175,168.6923077,0,0,2.917860794,,,940.4487179,0.017957495,51,,0,0.027952485,0.028486695,0.025253902,0.025688867,2.555970042
Locus_87_Transcript_,12,866.7820513,0.00916879,24,7.947342643,0,0.006887195,0.006919012,0.004037924,0.004048833,545.5641026,0,0,-1.106024581,,,2823.217949,0.000586457,5,,0,0.00038104,0.000381136,0.00020662,0.000206648,-1.291194937
Locus_89_Transcript_,12,226.7948718,0,0,0,0,0,0,0,0,146.2564103,0,0,,,,793.2051282,0.00125241,3,,0,0.001107895,0.001108714,0.00210118,0.002104129,-0.378512963
Locus_91_Transcript_,12,129.7179487,0.056160802,22,7.28506409,0,0.059102589,0.061561394,0.038545167,0.039570954,88.76923077,0,0,0.231564277,,,407.2820513,0.029269677,36,,0,0.043190975,0.044484524,0.039080206,0.040135193,2.157348011
Locus_96_Transcript_,12,122.9871795,0.075389157,28,9.27189975,0,0.111738673,0.120994053,0.099603878,0.106868708,73.97435897,0,0,2.161544925,,,420.0128205,0,0,,0,0,0,0,0,
Locus_98_Transcript_,12,113.5769231,0.087466521,30,9.934178304,0,0.137271804,0.151613826,0.123998194,0.135539963,68.05128205,0,0,2.561655805,,,387.4230769,0.007692504,9,,0,0.010011763,0.010079187,0.008603858,0.00865359,1.223787876
Locus_99_Transcript_,12,94.46153846,0.101660837,29,9.603039027,0,0.130885401,0.143837112,0.111156352,0.120310098,64.53846154,0,0,1.29107063,,,322.5384615,0.027719982,27,,0,0.035043977,0.035889129,0.028937117,0.029510143,1.182207472
Locus_100_Transcript,12,359.6538462,0.023017916,25,8.27848192,0,0.021358921,0.021668957,0.013670552,0.013796676,232.5384615,0,0,-0.321112246,,,1188.346154,0.003622522,13,,0,0.003417023,0.003424831,0.001963513,0.001966088,-0.240290156
Locus_103_Transcript,12,358.8461538,0.008305101,9,2.980253491,0,0.010766832,0.010844863,0.008592354,0.008641953,229.1794872,0,0,1.203151782,,,1231.153846,0.003765533,14,,0,0.005033465,0.005050431,0.003993544,0.004004214,1.436593793
Locus_105_Transcript,12,268.4230769,0.00370094,3,0.99341783,0,0.001862731,0.001865048,0.000931366,0.000931944,196.8717949,0,0,-1.629286609,,,832.5769231,0.002386369,6,,0,0.00152866,0.00153022,0.001601454,0.001603166,-1.370730936
Locus_107_Transcript,12,626.1410256,0.004759716,9,2.980253491,0,0.005154227,0.005172019,0.004391982,0.004404892,410.6923077,0,0,0.336435812,,,2118.858974,0.000937691,6,,0,0.000865246,0.000865745,0.00058994,0.000590172,-0.294647693
Locus_108_Transcript,12,115.4487179,0.00286828,1,0.331139277,0,0.001443642,0.001445034,0.000721821,0.000722169,74,0,0,-1.140533405,,,358.5512821,0.000923548,1,,0,0.000464834,0.000464978,0.000232417,0.000232453,-1.140533405
Locus_110_Transcript,12,600.7307692,0.004409819,8,2.649114214,0,0.004766921,0.004782135,0.003190559,0.003197364,402.5641026,0,0,0.32337352,,,1967.269231,0.000168324,1,,0,0.000154036,0.000154052,8.47E-05,8.47E-05,-0.194921352
Locus_112_Transcript,12,289.1538462,0.010306809,9,2.980253491,0,0.010427499,0.010500667,0.008357719,0.008404636,182.0769231,0,0,0.047530489,,,967.8461538,0.004105685,12,,0,0.005009562,0.005026367,0.004132888,0.004144317,0.924839912
Locus_114_Transcript,12,1211.628205,0.001366505,5,1.655696384,0,0.001100448,0.001101256,0.000825336,0.00082579,800.2051282,0,0,-0.717719754,,,4092.371795,0.001051911,13,,0,0.000773797,0.000774197,0.000509077,0.00050925,-1.119900496
Locus_116_Transcript,12,226.6666667,0.002921817,2,0.662278554,0,0.003141711,0.00314831,0.006985294,0.007018027,161.3333333,0,0,0.219917464,,,712.3333333,0.000464866,1,,0,0.000233973,0.000234009,0.000116986,0.000116996,-1.140533405
Locus_119_Transcript,12,133.8974359,0.022257734,9,2.980253491,0,0.021499948,0.021814132,0.014936806,0.015087549,87.51282051,0,0,-0.138194362,,,457.1025641,0.006519879,9,,0,0.009977205,0.010044163,0.008568464,0.008617785,2.15241213
Locus_121_Transcript,12,142.8333333,0,0,0,0,0,0,0,0,94.66666667,0,0,,,,433.1666667,0,0,,0,0,0,0,0,
Locus_123_Transcript,12,170.8589744,0.058142561,30,9.934178304,0,0.081672886,0.086471595,0.070721093,0.074281051,109,0,0,1.820627009,,,573.1410256,0.001155525,2,,0,0.001136745,0.001137607,0.000726988,0.000727341,-0.047490647
Locus_125_Transcript,12,195.8076923,0.001691145,1,0.331139277,0,0.002089248,0.002092164,0.001276763,0.001277851,132.6923077,0,0,0.540554689,,,653.1923077,0.002027821,4,,0,0.001600531,0.001602241,0.001148207,0.001149087,-0.741088235
Locus_127_Transcript,12,117.9358974,0.014038952,5,1.655696384,0,0.014131971,0.014266809,0.008479183,0.008527478,66.33333333,0,0,0.0244246,,,428.0641026,0.003094296,4,,0,0.003079403,0.003085742,0.003309473,0.003316796,-0.016928013
Locus_128_Transcript,12,423.7051282,0.004689194,6,1.986835661,0,0.004398428,0.004411376,0.002950165,0.002955982,304.1282051,0,0,-0.236481031,,,1331.294872,0.000497469,2,,0,0.000534909,0.0005351,0.00043817,0.000438298,0.219917464
Locus_129_Transcript,12,1673.24359,0.001187416,6,1.986835661,0,0.000959849,0.000960463,0.000697249,0.000697573,1024.205128,0,0,-0.730897656,,,5502.75641,0.000541593,9,,0,0.000536921,0.000537113,0.000408886,0.000408997,-0.035013889
Locus_130_Transcript,12,53.80769231,0,0,0,0,0,0,0,0,39,0,0,,,,165.1923077,0.004009137,2,,0,0.00201785,0.00202057,0.001008925,0.001009604,-1.451383229
Locus_132_Transcript,12,106.1923077,0.018709789,6,1.986835661,0,0.015552117,0.015715626,0.008632138,0.008682198,64.02564103,0,0,-0.643647664,,,370.8076923,0.001786043,2,,0,0.000898939,0.000899478,0.000449469,0.000449604,-1.451383229
Locus_134_Transcript,12,578.3589744,0.001145099,2,0.662278554,0,0.000576343,0.000576565,0.000288172,0.000288227,381.6153846,0,0,-1.451383229,,,1980.641026,0.001003128,6,,0,0.000696132,0.000696455,0.000378665,0.000378761,-1.16714762
Locus_138_Transcript,12,277.6153846,0.003578396,3,0.99341783,0,0.003656683,0.003665627,0.002101228,0.002104177,185.2307692,0,0,0.071765549,,,880.3846154,0.00075226,2,,0,0.000688404,0.00068872,0.000378622,0.000378718,-0.24804673
Locus_141_Transcript,12,124.1666667,0.005333787,2,0.662278554,0,0.005735204,0.005757245,0.004697987,0.004712762,97.66666667,0,0,0.219917464,,,376.8333333,0.000878742,1,,0,0.000442282,0.000442413,0.000221141,0.000221174,-1.140533405
Locus_142_Transcript,12,131.5,0,0,0,0,0,0,0,0,73.33333333,0,0,,,,441.5,0,0,,0,0,0,0,0,
Locus_144_Transcript,12,169.3589744,0.017597258,9,2.980253491,0,0.016998142,0.017193727,0.011809235,0.011903195,101.2564103,0,0,-0.138194362,,,595.6410256,0.002779688,5,,0,0.002009549,0.002012246,0.001259148,0.001260206,-1.021324263
Locus_145_Transcript,12,226.1923077,0.001463972,1,0.331139277,0,0.002411464,0.002415349,0.002210508,0.002213772,153.6666667,0,0,1.486166741,,,751.8076923,0.000880915,2,,0,0.000624757,0.000625017,0.000332532,0.000332606,-0.849714979
Locus_149_Transcript,12,344.1666667,0.001924296,2,0.662278554,0,0.001672903,0.001674772,0.002421308,0.002425224,227.6666667,0,0,-0.381750785,,,1134.833333,0,0,,0,0,0,0,0,
Locus_151_Transcript,12,273.8076923,0.001209386,1,0.331139277,0,0.001992108,0.001994759,0.001826099,0.001828326,177.6153846,0,0,1.486166741,,,953.1923077,0.000694801,2,,0,0.00114448,0.001145354,0.001049106,0.001049841,1.891218157
Locus_152_Transcript,12,256.1794872,0.105993735,82,27.1534207,0,0.159925751,0.179868624,0.144429987,0.160427266,194.3846154,0,0,2.363560627,,,754.8205128,0.01359968,31,,0,0.016018257,0.016191789,0.012144167,0.012243562,0.801318295
Locus_157_Transcript,12,570.8333333,0.024364116,42,13.90784963,0,0.034266755,0.035074254,0.024963504,0.02538841,369.8461538,0,0,1.854581572,,,2000.166667,0.00596001,36,,0,0.006969116,0.007001697,0.004916257,0.004932441,0.767976819
Locus_160_Transcript,12,157.7948718,0.031478141,15,4.967089152,0,0.049738529,0.051464559,0.046473838,0.047976107,101.4615385,0,0,2.490652369,,,532.2051282,0.004355416,7,,0,0.00580774,0.005830343,0.005323762,0.005342747,1.30489793
Locus_161_Transcript,12,328.9358974,0.006040191,6,1.986835661,0,0.005895963,0.00591926,0.00354679,0.003555203,202,0,0,-0.091064377,,,1168.064103,0.001700965,6,,0,0.001530634,0.001532198,0.000856117,0.000856606,-0.381897686
Locus_162_Transcript,12,52.5,0,0,0,0,0,0,0,0,25,0,0,,,,193.5,0,0,,0,0,0,0,0,
Locus_163_Transcript,12,107.7820513,0,0,0,0,0,0,0,0,75.92307692,0,0,,,,366.2179487,0.000904214,1,,0,0.000455102,0.000455241,0.000227551,0.000227586,-1.140533405
Locus_164_Transcript,12,189.7307692,0.003490623,2,0.662278554,0,0.003753325,0.003762748,0.005709845,0.005731691,129.5897436,0,0,0.219917464,,,563.2692308,0.002351552,4,,0,0.003765894,0.00377538,0.003254808,0.003261891,2.115321531
Locus_166_Transcript,12,103.7564103,0.012766027,4,1.324557107,0,0.018545769,0.018778918,0.015260101,0.015417487,75.17948718,0,0,1.592316926,,,322.2435897,0.007193238,7,,0,0.009873953,0.009939526,0.008275313,0.008321306,1.458374244
Locus_168_Transcript,12,454.7692308,0.010922219,15,4.967089152,0,0.012127363,0.012226481,0.011361074,0.011448002,331.2820513,0,0,0.473740148,,,1435.230769,0.000692166,3,,0,0.000960673,0.000961289,0.000754815,0.000755195,1.272508249
Locus_170_Transcript,12,164.3589744,0.006044196,3,0.99341783,0,0.003042122,0.003048308,0.001521061,0.001522605,108.4871795,0,0,-1.629286609,,,546.6410256,0.001211542,2,,0,0.001053264,0.001054005,0.000609785,0.000610033,-0.381750785
Locus_172_Transcript,12,581.6923077,0.001138538,2,0.662278554,0,0.001041892,0.001042616,0.000573041,0.00057326,385.3589744,0,0,-0.24804673,,,1875.307692,0.000353157,2,,0,0.000347418,0.000347498,0.000222186,0.000222219,-0.047490647
Locus_173_Transcript,12,346.6410256,0.00382112,4,1.324557107,0,0.003015957,0.003022038,0.002163622,0.002166748,215.3589744,0,0,-0.741088235,,,1234.358974,0.003755755,14,,0,0.004197983,0.004209776,0.003105526,0.003111973,0.502358145
Locus_175_Transcript,12,268.1666667,0,0,0,0,0,0,0,0,168.3333333,0,0,,,,946.8333333,0,0,,0,0,0,0,0,
Locus_176_Transcript,12,224.5641026,0.005898347,4,1.324557107,0,0.009243497,0.009300931,0.008535054,0.00858399,156.1025641,0,0,1.99462816,,,702.4358974,0.001414247,3,,0,0.001747167,0.001749205,0.001304983,0.001306119,0.772198791
Locus_177_Transcript,12,464.1153846,0.002140454,3,0.99341783,0,0.001077318,0.001078093,0.000538659,0.000538853,295.2564103,0,0,-1.629286609,,,1545.884615,0.000428414,2,,0,0.000215626,0.000215657,0.000107813,0.000107821,-1.451383229
Locus_179_Transcript,12,280,0,0,0,0,0,0,0,0,178.7692308,0,0,,,,995,0.001331213,4,,0,0.001050708,0.001051445,0.000586265,0.000586494,-0.741088235
Locus_183_Transcript,12,102.1025641,0.009729607,3,0.99341783,0,0.013355555,0.013475899,0.011426419,0.011514355,56.02564103,0,0,1.222477303,,,386.8974359,0.005991187,7,,0,0.009594587,0.009656486,0.009261714,0.009319375,2.35365274
Locus_184_Transcript,12,399.7179487,0.009112756,11,3.642532045,0,0.0103103,0.010381825,0.007922253,0.007964391,264.3333333,0,0,0.546781292,,,1364.282051,0.002184485,9,,0,0.002565452,0.00256985,0.001771383,0.001773479,0.707885513
Locus_187_Transcript,12,121.6282051,0.02450298,9,2.980253491,0,0.027405924,0.027919189,0.024665332,0.025080035,87.07692308,0,0,0.480888474,,,376.3717949,0.008798196,10,,0,0.010305735,0.010377196,0.007528017,0.007566053,0.70492755
Locus_191_Transcript,12,767.1025641,0.006906806,16,5.298228429,0,0.007071078,0.007104623,0.004562623,0.004576558,496.1025641,0,0,0.102691267,,,2544.897436,0.001561427,12,,0,0.001881364,0.001883728,0.00124432,0.001245353,0.860768082
Locus_192_Transcript,12,826.9487179,0.010010877,25,8.27848192,0,0.008776331,0.008828085,0.007960993,0.008003546,577.4102564,0,0,-0.54943086,,,2572.051282,0.001544942,12,,0,0.002073572,0.002076444,0.001749576,0.00175162,1.437414554
Locus_195_Transcript,12,134.1282051,0.012344133,5,1.655696384,0,0.016492588,0.016676628,0.013668515,0.013794601,109.4615385,0,0,1.238842635,,,345.8717949,0.015318475,16,,0,0.01839883,0.018628268,0.014456224,0.014597362,0.868221746
Locus_198_Transcript,12,187.0512821,0.030095317,17,5.629367706,0,0.041553991,0.042749516,0.028067169,0.028605828,127.8717949,0,0,1.652154609,,,610.9487179,0,0,,0,0,0,0,0,
Locus_199_Transcript,12,320,0.00103481,1,0.331139277,0,0.001515152,0.001516684,0.001041667,0.001042391,195.6666667,0,0,1.065894718,,,1051,0,0,,0,0,0,0,0,
Locus_201_Transcript,12,494.6153846,0.009372838,14,4.635949875,0,0.010323295,0.010395001,0.010614308,0.010690133,309.2051282,0,0,0.432639066,,,1716.384615,0.001543427,8,,0,0.001324136,0.001325307,0.001359447,0.00136068,-0.567370646
Locus_202_Transcript,12,1003.807692,0.001979299,6,1.986835661,0,0.001932037,0.00193453,0.001328276,0.001329453,649.5897436,0,0,-0.091064377,,,3283.192308,0.000504295,5,,0,0.000433798,0.000433924,0.000253818,0.000253861,-0.515316749
Locus_204_Transcript,12,386.7564103,0.011130548,13,4.304810598,0,0.013633199,0.013758631,0.010342427,0.0104144,259.7435897,0,0,0.95240183,,,1188.24359,0.002508117,9,,0,0.001989185,0.001991828,0.001262367,0.001263431,-0.839821576
Locus_209_Transcript,12,703.5128205,0.008001798,17,5.629367706,0,0.008679388,0.00873,0.007936363,0.007978652,453.6410256,0,0,0.367446687,,,2365.487179,0.001959829,14,,0,0.001908762,0.001911195,0.001550068,0.001551672,-0.111169744
Locus_212_Transcript,12,127.5897436,0,0,0,0,0,0,0,0,98.56410256,0,0,,,,346.4102564,0.000955916,1,,0,0.000481125,0.000481279,0.000240563,0.000240601,-1.140533405
Locus_214_Transcript,12,178.3333333,0.001856856,1,0.331139277,0,0.001699235,0.001701163,0.000934579,0.000935162,101.6666667,0,0,-0.194921352,,,631.6666667,0,0,,0,0,0,0,0,
Locus_216_Transcript,12,586.5384615,0.009033045,16,5.298228429,0,0.010436165,0.010509455,0.007387978,0.007424607,383,0,0,0.670665493,,,1969.461538,0.000504411,3,,0,0.000323116,0.000323185,0.000507753,0.000507925,-1.179008096
Locus_217_Transcript,12,257.3974359,0.019297353,15,4.967089152,0,0.027901669,0.028433914,0.02460527,0.025017933,160.0512821,0,0,1.914391734,,,861.6025641,0.003458965,9,,0,0.003657737,0.003666685,0.00290157,0.002907197,0.233255339
Locus_219_Transcript,12,622.5,0,0,0,0,0,0,0,0,394,0,0,,,,2086.5,0.000158706,1,,0,0.000196066,0.000196091,0.000119818,0.000119827,0.540554689
Locus_221_Transcript,12,695.3461538,0.005238444,11,3.642532045,0,0.005360313,0.00537956,0.004314398,0.004326855,459.7692308,0,0,0.096796633,,,2253.653846,0.002057082,14,,0,0.002581666,0.00258612,0.001996757,0.00199942,1.087998402
Locus_223_Transcript,12,221.8717949,0.008954882,6,1.986835661,0,0.009014215,0.009068823,0.006009476,0.006033682,142.7948718,0,0,0.025268947,,,777.1282051,0.003408851,8,,0,0.004308793,0.004321218,0.003967599,0.003978131,1.054240528
Locus_225_Transcript,12,332.9230769,0.008951778,9,2.980253491,0,0.008328432,0.008375019,0.013766944,0.013894864,239.4102564,0,0,-0.282647024,,,1035.076923,0.000959753,3,,0,0.000483056,0.000483212,0.000241528,0.000241567,-1.629286609
Locus_227_Transcript,12,339.5128205,0.009753366,10,3.311392768,0,0.008032901,0.008076229,0.004908995,0.004925131,215.5641026,0,0,-0.725706481,,,1136.487179,0.001748225,6,,0,0.001666485,0.00166834,0.001246531,0.001247568,-0.178314369
Locus_228_Transcript,12,209.2179487,0.011079236,7,2.317974938,0,0.014628793,0.014773343,0.011949262,0.012045475,128.6153846,0,0,1.253739159,,,708.7820513,0.007007922,15,,0,0.006263412,0.006289712,0.004350185,0.00436285,-0.456134967
Locus_229_Transcript,12,295.5,0.017929707,16,5.298228429,0,0.017792135,0.018006573,0.010434292,0.010507555,209.7435897,0,0,-0.033128656,,,898.5,0.002211281,6,,0,0.001669449,0.00167131,0.001020219,0.001020913,-0.934480973
Locus_231_Transcript,12,394.6923077,0.000838981,1,0.331139277,0,0.001381974,0.001383249,0.00126681,0.001267881,264.3846154,0,0,1.486166741,,,1291.307692,0.000256437,1,,0,0.000129068,0.000129079,6.45E-05,6.45E-05,-1.140533405
Locus_232_Transcript,12,273.7692308,0.012095562,10,3.311392768,0,0.006585949,0.006615036,0.003348319,0.003355815,189.9487179,0,0,-1.873978531,,,899.2307692,0.000736495,2,,0,0.000724525,0.000724875,0.000834046,0.00083451,-0.047490647
